OTU	SHA1	Superkingdom	Phylum	Class	Order	Family	Genus	Species
1225	e34f97b0dc1d56a9e5f638d0fd09a388a2c46f70	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiales_fam_Incertae_sedis	Recurvomyces	unidentified
1226	e3fb237e194d0b05ec0fd45f7282a9f350780d02	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1227	e400275d655f50afc28c4108a1be993950cd19f8	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1228	e489ec81448bc726e68d586270f6082d1a903541	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1229	e49ea6007ba66a318263d915a336f4f3b6144ffe	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1230	e4b75a60f5b3aad44fc33f736cdcb698a432472b	Fungi	Ascomycota	Dothideomycetes	Myriangiales	Myriangiaceae	Myriangium	unidentified
1231	e4cf562c7243c984af87d17cef59e7932ba6ebf5	Fungi	Basidiomycota	Tremellomycetes	Tremellales	unidentified	unidentified	unidentified
1232	e51b09b1460eb5b7bcbc97d3e8d9cc752740d87d	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1233	e529bf0769171794b10a07a2a7679d4e0ed0fd51	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1234	e53443979027adae5a31dff19224d755ecd19bc0	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
1235	e558697fcc86a80f5368a27936e15d0bcceb223b	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1236	e565b832ad677e58b97430cb7d29219466cb08c5	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Leptodontidium	unidentified
1237	e56d9f4604f22481bbf40d40e3bb1ea80d0337dc	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1238	e57b151d0899b3f8d789b2fca7e2c2857aee02eb	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
1239	e5b8edebc7ade7e4af972e0d1b34911e47ff7ca4	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis	Dothideomycetes_fam_Incertae_sedis	Perusta	Perusta_inaequalis
1240	e5bab2435d28bb377b6fca4506607a3814fdf117	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1241	e5df1f5508fff80f32b169855924c5985483d20e	Fungi	Ascomycota	Leotiomycetes	unidentified	unidentified	unidentified	unidentified
1242	e5df2766a9221a39a65a1ee4828804d7c2e2ab8f	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1243	e61351211a6ebc2277b81bdb241e3baf0fc402a3	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1244	e6504dd952515a7ef547ae395cbf6c589ebe5f3a	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
1245	e6796d484bbc4eeafa02fb21821fe7acdea48413	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
1246	e6ac6afb29a25d91f275ee507505468c36de2fa7	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1247	e7058e958f107d84e3cacbefd67d9786f45c7cfc	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1248	e7063faeaacb95c9a95c117639e97153cd3fd3a3	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
1249	e71db7a0a8616ad634b8f4f4d05944a1e7271ca2	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
1250	e7422102d94750c6f36e907827f4fc602677126e	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1251	e742d4c151da3cc67552ea69af2eb2c03ece8356	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
1252	e74cb79e0480777f5757865a923817463b612936	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Moesziomyces	Moesziomyces_aphidis
1253	e74ef351a9461d5ef391f439c1cd18b56d90159f	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1254	e7544d74c20fa9e9298fe365d66717f73d651407	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
1255	e7c3516a810450d4ca16bd7b981984e651e94a71	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1256	e7d16451a9a07fbe9c60edfb3e8c3895ef802c28	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	unidentified
1257	e7e3a9d5c2ecf4544405b846d3448eb4d871d1e6	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Hypogymnia	Hypogymnia_apinnata
1258	e8ac98e43411aad215c01a464535cf1a7cc0a330	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1259	e8c82a731340223ee28d61381606538fde4e5195	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1260	e8feb9dcaf218c8413fd71d4e1fd34fae2065a1c	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	unidentified	unidentified
1261	e902970a65765553f07666c8835c92247f4fe0e3	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1262	e9b5c7f3f540e277e2def13ebaf69a1257c58aa2	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellales_fam_Incertae_sedis	unidentified	unidentified
1263	e9ddf809ee65a8a934f5f2659d4f597bb9162342	Fungi	Basidiomycota	Tremellomycetes	Tremellales	unidentified	unidentified	unidentified
1264	ea14d9339d86e195f199ce14e73be325fc51b8d1	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1265	ea52e41f179c5467152d595d31fadc3729f37869	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1266	ea572853c67958ea30e266b49300407e9e118d44	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	Penicillium_astrolabium
1267	eab1673d0386e62199df2e76a5280115308f7f3e	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Naganishia	Naganishia_adeliensis
1268	eae0a66540cc5ee1a5f61f2d36d74abe57039ab9	Fungi	Ascomycota	Sordariomycetes	Xylariales	Amphisphaeriaceae	Phlogicylindrium	unidentified
1269	eb5875097f6d49a7a66e879c756e76e4c68f3fad	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1270	eb58dab9b35f2eaf5f6ca2e26cdb8cda318b0e54	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Herpotrichia	Herpotrichia_juniperi
1271	eb796e99341741d59402ce607762d9f215c9a19b	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales	unidentified	unidentified	unidentified
1272	eb7f74bf9f42d550f1cc14d58944dccd4a6270a8	Fungi	Ascomycota	Sordariomycetes	Hypocreales	unidentified	unidentified	unidentified
1273	ebaedde3c9fc46e65f77153765baa57961adb5af	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiales_fam_Incertae_sedis	Cystocoleus	Cystocoleus_ebeneus
1274	ebcc5b97ffd0c9878a2474affcaafeab7e6261a8	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanorales_fam_Incertae_sedis	Scoliciosporum	Scoliciosporum_umbrinum
1275	ebf451e87182a98cfe53a7626729a0acf302292f	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1276	ebf81fb474a7719f1d4ef083d28fa15dabcf25b4	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
1277	ec4619e3ed85a6328b73333c7e7ff3c416af7455	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Microidium	Microidium_phyllanthi
1278	ec4fc249a6720b3d76c1c11b7b44868fd5713845	Fungi	Ascomycota	Dothideomycetes	unidentified	unidentified	unidentified	unidentified
1279	ec5ee0e9f774fc6424f018b70fc7c581043da2b3	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniastraceae	Pucciniastrum	Pucciniastrum_areolatum
1280	ec98016950a65ccc8341bc6f82e5040e05832d63	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1281	ecacac1d9a9c7e837bd34e6b2926ea0a4e233d66	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1282	ecc2a4e6fd9c9a96097d563492fa3f5acb8ce57b	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1283	ed1f802c902487c7bf282c379b5d689a232e11b9	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1284	ed29478306ab1620d4aa58341a9234614ad03ded	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1285	ed333d435a0f332c77f84780cad5832bdd353449	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
1286	ed6b09d15e0bf5cfc2c34577abce1edd1cce50a2	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1287	edf29130a881dc6bdd0d48c04a9a2545b0741ba6	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Tubulicrinis	Tubulicrinis_glebulosus
1288	ee23a7d10edf0e691c83f5e69c334eb32f2f0af4	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1289	ee35a08c391520f30d4e0f628a360b1dc4fec26f	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	unidentified	unidentified
1290	ee411fbe1a3b383464908378f109181259d0ebf1	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina	Taphrina_robinsoniana
1291	ee47bd2869a4e100ec19ce6b2a1ed43e0392d6f0	Fungi	Mortierellomycota	Mortierellomycotina_cls_Incertae_sedis	Mortierellales	unidentified	unidentified	unidentified
1292	ee62032f895e6e5c33e11a30b14a041918273352	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1293	ee803d56409e5404960f70615678e33be63a0c0a	Fungi	Basidiomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1294	ee9922addde921259d9fdde49d76ab0a52161ead	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_subhashii
1295	eea17af961023ba11cb5e1d1dc69d3db60f22e61	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1296	eea3568b04fe7c4b92f2ed76136984057380a1f4	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	Exophiala_bonariae
1297	eee56294c8739213e9b33f60427751fb3db476bf	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
1298	ef09e001912f7d34d2179a68573278adb7a34366	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1299	ef26129b1c0cb624299d5d8e22b417ed18a0773c	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Ramichloridium	Ramichloridium_pini
1300	ef2ad3cbd3d5867b650025fa3fc6a76eb72cdf75	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1301	ef66b2a0c0079249b306137d0233484a1aef08dd	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
1302	ef79dc45c40415ada12415349ca515d028ff9bd8	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriaceae	Ceramothyrium	Ceramothyrium_carniolicum
1303	efb315b720b9369d5a74bf3775893021719e98d4	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
1304	efd281d7c466f27ee0c38591d7d28c41698e9353	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	unidentified
1305	f08d034d7c801bb0f9b102232a4f04ea415f7c98	Fungi	Basidiomycota	Agaricomycetes	Russulales	Albatrellaceae	Albatrellus	Albatrellus_ovinus
1306	f09150d5cb1a7d1c76d6ab06132a7716c4990d0c	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1307	f0bfd2d0829433e1e31ec4732e743fb07f33859c	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1308	f1040c303a8a70fcab7a284a85a52ebbe66e412b	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1309	f15e0fd29d2719062a7efc692263e01dc1402bd2	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1310	f17b7a980d5feea7ff2d6dd23fac716ee30bb849	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1311	f1f7dd466dd0f9e28a14625df27a1805b81634d5	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
1312	f209c3f8f13b652e34913cd878158046124f0115	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1313	f21cee443bc8189578672921a5afe0df0084020c	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1314	f273015c57d6bf5905d1e948f6c478eaed3f6f27	Fungi	Ascomycota	Eurotiomycetes	Eurotiomycetes_ord_Incertae_sedis	Eurotiomycetes_fam_Incertae_sedis	Sarcinomyces	unidentified
1315	f278c2f55470b60af171d37f7b7b40f33d22f176	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	unidentified	unidentified
1316	f27fd2e428891e02b4ca16996920b72c11291bf7	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1317	f2a68feada7ef7ceab54ade8137302ec7ef64c84	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
1318	f2c339c420b39f91c1debd3e50a87191b971cf9e	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1319	f30020c6efd7204da85d456068e4ec14a66e887e	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
1320	f38500c766cffb1ae60f0bb4d1f35e334ec2a7b4	Fungi	Basidiomycota	Tremellomycetes	unidentified	unidentified	unidentified	unidentified
1321	f38d860f7f1776c7ff519a96d53eafcd67e56008	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1322	f3d67c9d63161f1b83f900604196fa942f3ac47f	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1323	f3ed58aaa4950ed391e6c44131ff84ce4247cb9e	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1324	f400d396d546f34c4db6c8f5a82ff6fa4fe9935b	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1325	f49866eec4e2cd8681208aa84bd0500db5de5916	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Bullera	Bullera_crocea
1326	f4aa23fbfb82f2c8d4dc30a3c77bee46e30fbb2e	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1327	f4c5385a193d81e60150aa84d4f1ea0ab45c7e95	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Mycosphaerella	unidentified
1328	f4d254d32675291cf6e85d144d6693c251fe18d0	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	unidentified	unidentified
1329	f51096caba30ba30a88e935e87493a476c8f6e2d	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	unidentified
1330	f53fb85df4fa2a0b9428073946212dadb5c0202d	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Arnium	Arnium_arizonense
1331	f54fd3daa4dfe769b30970ce5d7cace3435b108c	Fungi	Ascomycota	Dothideomycetes	unidentified	unidentified	unidentified	unidentified
1332	f586467c7f390af280b502dba566c908264f1602	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1333	f5c9ad262fb49ef17fd41ba57e1d9fce1d735d8f	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothideales_fam_Incertae_sedis	Celosporium	unidentified
1334	f5e5b20c32a25f6797e0a351255fd91c5d6d7c14	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1335	f6182944dd9325888e2ade4d9053dbe66a99b1f1	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	unidentified	unidentified
1336	f66b8b7efe4646b0d77eb7cf1d4c5cef6d8117a6	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	Phaeosphaeria_caricicola
1337	f66f3228626a0f7d08b7dc7ba3a396fa2a165618	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiales_fam_Incertae_sedis	Cystocoleus	Cystocoleus_ebeneus
1338	f6acd976b49cbcb1bf91a354f3585470f37e00f6	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1339	f78c650e39a2149b86bcc5892acb5b1d7409c9c1	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Byssolomataceae	Micarea	Micarea_myriocarpa
1340	f790bd9dd13c00a75fbe04bfb52611778c9bb227	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1341	f7c39858de84bd28333519aaaae4ae1c32737574	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1342	f82e9b191d5807001487a8c31ad3183844b1ceeb	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
1343	f8459e8c3b50c2427482a491c13a6d3fe6b967af	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1344	f86d14863506ea97314fcb992d40fc98dbb9b39d	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1345	f943a83f971fa92e2b8c285434575195d3629599	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Tylospora	Tylospora_asterophora
1346	f99920c2b5d128167232aef1b9edd631cd9c9a68	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
1347	f9da4c4604252a9682f4ab424b132801619cc021	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolales_fam_Incertae_sedis	Rhodotorula	Rhodotorula_babjevae
1348	f9ed99f0e5981a0e1b4b8c2854e0e3ef8ccc0e47	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
1349	fa370120f682f848b03ea5e6f0b202231a34f9eb	Fungi	Ascomycota	Dothideomycetes	Myriangiales	Elsinoaceae	Sphaceloma	unidentified
1350	fa4f72fd5785aca1eda0ef08d2d43bce424c374e	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1351	fa6b89df0e92c9e94a31efeb68150bff6084dfb8	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
1352	fa7b632ab452c273e7c26ed45e02c5d1e7fd545e	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1353	faa282d03c30950a0f6333197b1ab966a5d0454d	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1354	fb136ea30a1d8afeff9ffd36c9bef3257d4bd3e3	Fungi	Ascomycota	Leotiomycetes	Helotiales	Vibrisseaceae	Phialocephala	unidentified
1355	fb3571f41ed8b22862a0be4b15542aa2392144e4	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1356	fb41999673a2e5d0868232c595a65208cd95c596	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	unidentified
1357	fb435849142a700e1b52513eb936d8dd7b0fe7c6	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1358	fb45ca040bb9af56988b192812dfee992bb5c99b	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1359	fb493d0b5b4d3bb0b85e0cb59d84092c09e981b7	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1360	fb4e02240e8258d5b253188f2020d10b934e0ff4	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1361	fb988751866e1f8effa7a26a3b963a855ac8ff48	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1362	fb990341f27bfde9b6a9d709bb4669a9424e0391	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1363	fbe14566976b61237af6ea4b985a779312abfb63	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1364	fc06c8dd72911ba6c1048d986d5c0cb17f969053	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	unidentified	unidentified	unidentified
1365	fc19412e2f68a07c87a8d66c89a317cf5dbe7732	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1366	fc64ec420ce8774b6277c4f54827468049dc06ca	Fungi	Ascomycota	Dothideomycetes	Dothideales	unidentified	unidentified	unidentified
1367	fc6b8533c5a8ad25201f0bcd91b3e48df5d402d4	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1368	fc8c29de1646545e5e01ce547cbd2409934c768b	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1369	fd5be08305aaae8281e4273174df77bb15268072	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
1370	fd5f1dd28f3b64374f930623990ee02e4b8758c6	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1371	fdc0fef2c1f0eb648e8046d3e64673e99d5b11f4	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1372	fdcfe450ac4755fdb31f969770a0a6c3b9df8415	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
1373	fdd894b9b28480257a85b2f7ded1f7e2e33a98ab	Fungi	Ascomycota	Sordariomycetes	Sordariomycetidae_ord_Incertae_sedis	Annulatascaceae	Conlarium	Conlarium_dupliciascosporum
1374	fe3343fd842e08a723776c50b60dedbbec4e37f3	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Mycosphaerella	Mycosphaerella_polygoni-cuspidati
1375	fe65c6b539a26312f6a89c71ff58cad0d422f520	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
1376	fe7cb29b637705d78fadef2a1b97eda30c97a794	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1377	fe91b1fd5b0160cbde32663bf923e852b5f56c80	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
1378	fee84e9dddd8ba65132dea28dc37fb1810a08d27	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	Lactarius_torminosus
1379	ff218040629385fab3282300129eb31cacc5c088	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
1380	ff30aadbedf3c36c5b19071cbe30401dc64188b9	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Mycosphaerella	unidentified
1381	ff477396dc4e486a9aff0aa2121e6aacc086e887	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_rosae
